,code,industry title,keyword
,114111,Finfish Fishing ,Dolphin fishing
,114111,Finfish Fishing ,Eel fishing
,114111,Finfish Fishing ,"Finfish fishing (e.g., flounder, salmon, trout)"
,114111,Finfish Fishing ,"Fisheries, finfish"
,114111,Finfish Fishing ,Flounder fishing
,114111,Finfish Fishing ,Grouper fishing
,114111,Finfish Fishing ,Haddock fishing
,114111,Finfish Fishing ,Hake fishing
,114111,Finfish Fishing ,Halibut fishing
,114111,Finfish Fishing ,Herring fishing
,114111,Finfish Fishing ,Lingcod fishing
,114111,Finfish Fishing ,Mackerel fishing
,114111,Finfish Fishing ,Mahimahi fishing
,114111,Finfish Fishing ,Menhaden fishing
,114111,Finfish Fishing ,Mullet fishing
,114111,Finfish Fishing ,Perch fishing
,114111,Finfish Fishing ,Pilchard fishing
,114111,Finfish Fishing ,Pollock fishing
,114111,Finfish Fishing ,Porgy fishing
,114111,Finfish Fishing ,Ray fishing
,114111,Finfish Fishing ,Rockfish fishing
,114111,Finfish Fishing ,Sablefish fishing
,114111,Finfish Fishing ,Salmon fishing
,114111,Finfish Fishing ,Sea bass fishing
,114111,Finfish Fishing ,Sea herring fishing
,114111,Finfish Fishing ,Sea trout fishing
,114111,Finfish Fishing ,Shark fishing
,114111,Finfish Fishing ,Snapper fishing
,114111,Finfish Fishing ,Swordfish fishing
,114111,Finfish Fishing ,Tilefish fishing
,114111,Finfish Fishing ,Trout fishing
,114111,Finfish Fishing ,Tuna fishing
,114111,Finfish Fishing ,Whiting fishing
,114112,Shellfish Fishing ,Clam digging
,114112,Shellfish Fishing ,Crabbing
,114112,Shellfish Fishing ,Crayfish fishing
,114112,Shellfish Fishing ,"Fisheries, shellfish"
,114112,Shellfish Fishing ,Lobster fishing
,114112,Shellfish Fishing ,Mussel fishing
,114112,Shellfish Fishing ,Octopus fishing
,114112,Shellfish Fishing ,Oyster dredging
,114112,Shellfish Fishing ,Scallop fishing
,114112,Shellfish Fishing ,Sea urchin fishing
,114112,Shellfish Fishing ,"Shellfish fishing (e.g., clam, crab, oyster, shrimp)"
,114112,Shellfish Fishing ,Shrimp fishing
,114112,Shellfish Fishing ,Squid fishing
,114119,Other Marine Fishing ,Frog fishing
,114119,Other Marine Fishing ,Seaweed gathering
,114119,Other Marine Fishing ,Sponge gathering
,114119,Other Marine Fishing ,Terrapin fishing
,114119,Other Marine Fishing ,Turtle fishing
,114210,Hunting and Trapping,"Animal trapping, commercial"
,114210,Hunting and Trapping,Fishing preserves
,114210,Hunting and Trapping,"Game preserves, commercial"
,114210,Hunting and Trapping,Game propagation
,114210,Hunting and Trapping,Game retreats
,114210,Hunting and Trapping,Hunting preserves
,115111,Cotton Ginning ,Cotton ginning
,115111,Cotton Ginning ,Ginning cotton
,115112,"Soil Preparation, Planting, and Cultivating ","Aerial crop dusting or spraying (i.e., using specialized or dedicated aircraft)"
,115112,"Soil Preparation, Planting, and Cultivating ",Bracing of orchard trees and vines
,115112,"Soil Preparation, Planting, and Cultivating ",Chemical treatment of soil for crops
,115112,"Soil Preparation, Planting, and Cultivating ",Citrus grove cultivation services
,115112,"Soil Preparation, Planting, and Cultivating ",Crop dusting
,115112,"Soil Preparation, Planting, and Cultivating ",Crop spraying
,115112,"Soil Preparation, Planting, and Cultivating ",Cultivation services
,115112,"Soil Preparation, Planting, and Cultivating ",Detasseling corn
,115112,"Soil Preparation, Planting, and Cultivating ",Disease control for crops
,115112,"Soil Preparation, Planting, and Cultivating ",Dusting crops
,115112,"Soil Preparation, Planting, and Cultivating ","Entomological service, agricultural"
,115112,"Soil Preparation, Planting, and Cultivating ",Fertilizer application for crops
,115112,"Soil Preparation, Planting, and Cultivating ",Hoeing
,115112,"Soil Preparation, Planting, and Cultivating ",Insect control for crops
,115112,"Soil Preparation, Planting, and Cultivating ","Orchard cultivation services (e.g., bracing, planting, pruning, removal, spraying, surgery)"
,115112,"Soil Preparation, Planting, and Cultivating ","Pest control services, agricultural"
,115112,"Soil Preparation, Planting, and Cultivating ",Planting crops
,115112,"Soil Preparation, Planting, and Cultivating ",Plowing
,115112,"Soil Preparation, Planting, and Cultivating ",Pollinating
,115112,"Soil Preparation, Planting, and Cultivating ",Pruning of orchard trees and vines
,115112,"Soil Preparation, Planting, and Cultivating ",Seed bed preparing
,115112,"Soil Preparation, Planting, and Cultivating ",Seeding crops
,115112,"Soil Preparation, Planting, and Cultivating ",Spraying crops
,115112,"Soil Preparation, Planting, and Cultivating ",Spreading lime for crops
,115112,"Soil Preparation, Planting, and Cultivating ",Surgery on trees and vines
,115112,"Soil Preparation, Planting, and Cultivating ","Thinning of crops, mechanical and chemical"
,115112,"Soil Preparation, Planting, and Cultivating ",Transplanting services
,115112,"Soil Preparation, Planting, and Cultivating ",Vineyard cultivation services
,115112,"Soil Preparation, Planting, and Cultivating ",Weed control services for crops
,115113,"Crop Harvesting, Primarily by Machine ","Berries, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ",Chopping and silo filling
,115113,"Crop Harvesting, Primarily by Machine ","Combining, agricultural"
,115113,"Crop Harvesting, Primarily by Machine ","Cotton, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Fruit, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Grain, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Hay mowing, raking, baling, and chopping"
,115113,"Crop Harvesting, Primarily by Machine ","Nuts, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Peanut, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Sugar beets, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ","Sugarcane, machine harvesting"
,115113,"Crop Harvesting, Primarily by Machine ",Threshing service
,115113,"Crop Harvesting, Primarily by Machine ","Vegetables, machine harvesting"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Almond hulling and shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Banana ripening
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Bean cleaning
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Corn drying
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Corn shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Crop cleaning
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Decorticating flax
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Delinting cottonseed
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Filbert hulling and shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Fruit precooling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Fruit sorting, grading, and packing"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Fruit, sun drying"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Fruit, vacuum cooling"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Fumigating grain
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Grain cleaning
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Grain drying
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Grain fumigation
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Grain grinding (except custom grinding for animal feed)
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Hulling and shelling of nuts
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Irradiation of fruits and vegetables
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Nut hulling and shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Packaging fresh or farm-dried fruits and vegetables
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Packing fruits and vegetables
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Peanut shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Pecan hulling and shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Potato curing
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Retting flax
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Rice drying
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Seed cleaning
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Seed processing, postharvest for propagation"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Sorting, grading, cleaning, and packing of fruits and vegetables"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Sun drying of dates, prunes, raisins, and olives"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Sun drying of fruits and vegetables
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Sun drying of tomatoes
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Sweet potato curing
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Tobacco grading
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Vegetable precooling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Vegetable sorting, grading, and packing"
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Vegetable sun drying
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Vegetable vacuum cooling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,Walnut hulling and shelling
,115114,Postharvest Crop Activities (except Cotton Ginning) ,"Waxing, fruits or vegetables"
,115115,Farm Labor Contractors and Crew Leaders ,Agriculture production or harvesting crews
,115115,Farm Labor Contractors and Crew Leaders ,"Crew leaders, farm labor"
,115115,Farm Labor Contractors and Crew Leaders ,Farm labor contractors
,115115,Farm Labor Contractors and Crew Leaders ,"Labor contractors, farm"
,115116,Farm Management Services ,Farm management services
,115116,Farm Management Services ,"Management services, farm"
,115210,Support Activities for Animal Production,Animal semen banks
,115210,Support Activities for Animal Production,Artificial insemination services for livestock
,115210,Support Activities for Animal Production,Artificial insemination services for pets
,115210,Support Activities for Animal Production,Boarding horses (except racehorses)
,115210,Support Activities for Animal Production,Branding
,115210,Support Activities for Animal Production,"Breeding, animal, services"
,115210,Support Activities for Animal Production,Bull testing stations
,115210,Support Activities for Animal Production,Cattle spraying
,115210,Support Activities for Animal Production,Cleaning poultry houses
,115210,Support Activities for Animal Production,"Corralling, drovers"
,115210,Support Activities for Animal Production,Dairy herd improvement associations
,115210,Support Activities for Animal Production,Equine boarding
,115210,Support Activities for Animal Production,Farriers
,115210,Support Activities for Animal Production,Hoof trimming
,115210,Support Activities for Animal Production,"Horses (except racehorses), boarding"
,115210,Support Activities for Animal Production,"Horses, training (except racehorses)"
,115210,Support Activities for Animal Production,Horseshoeing
,115210,Support Activities for Animal Production,Livestock breeding services (except consulting)
,115210,Support Activities for Animal Production,Livestock spraying
,115210,Support Activities for Animal Production,Milk testing for butterfat and milk solids
,115210,Support Activities for Animal Production,"Pedigree (i.e., livestock, pets, poultry) record services"
,115210,Support Activities for Animal Production,Poultry catching services
,115210,Support Activities for Animal Production,Reproductive flushing services for animals
,115210,Support Activities for Animal Production,Semen collection
,115210,Support Activities for Animal Production,Sheep dipping and shearing
